authorityCode,authorityName,countyID,authorityType,authorityTitle,authorityID
422701,UNION,SCHUYLKILL,D,TOWNSHIP,540408
422702,UNION,ADAMS,D,TOWNSHIP,10506
422703,UNION,HUNTINGDON,D,TOWNSHIP,310305
422704,UNION,LUZERNE,D,TOWNSHIP,400706
422705,UNION,LAWRENCE,D,TOWNSHIP,370702
422706,UNION,WASHINGTON,D,TOWNSHIP,631207
422707,UNION,SNYDER,D,TOWNSHIP,550208
422708,UNION,FULTON,D,TOWNSHIP,290305
422709,UNION,ERIE,D,TOWNSHIP,251203
422710,UNION ASD,LAWRENCE,E,SCHOOL DISTRICT,370700
422711,UNION CITY,ERIE,D,BOROUGH,251202
422712,UNION CITY ASD,ERIE,E,SCHOOL DISTRICT,251200
422713,UNION S D,CLARION,E,SCHOOL DISTRICT,160700
422714,UNIONDALE,SUSQUEHANNA,D,BOROUGH,580304
422715,UNIONTOWN,FAYETTE,D,CITY,260608
422716,UNIONTOWN ASD,FAYETTE,E,SCHOOL DISTRICT,260600
422717,UNIONVILLE,CENTRE,D,BOROUGH,140111
422718,UNIONVILLE-CHADDS FORD S D,CHESTER,E,SCHOOL DISTRICT,151100
422719,UNITED S D,INDIANA,E,SCHOOL DISTRICT,320700
422720,UNITY,WESTMORELAND,D,TOWNSHIP,650502
422721,UPLAND,DELAWARE,D,BOROUGH,230103
422722,UPPER ADAMS S D,ADAMS,E,SCHOOL DISTRICT,10600
422723,UPPER ALLEN,CUMBERLAND,D,TOWNSHIP,210603
422724,UPPER AUGUSTA,NORTHUMBERLAND,D,TOWNSHIP,490506
422725,UPPER BERN,BERKS,D,TOWNSHIP,60906
422726,UPPER BURRELL,WESTMORELAND,D,TOWNSHIP,650202
422727,UPPER CHICHESTER,DELAWARE,D,TOWNSHIP,230204
422728,UPPER DARBY,DELAWARE,D,TOWNSHIP,231303
422729,UPPER DARBY S D,DELAWARE,E,SCHOOL DISTRICT,231300
422730,UPPER DAUPHIN ASD,DAUPHIN,E,SCHOOL DISTRICT,221000
422731,UPPER DUBLIN,MONTGOMERY,D,TOWNSHIP,461801
422732,UPPER DUBLIN S D,MONTGOMERY,E,SCHOOL DISTRICT,461800
422733,UPPER FAIRFIELD,LYCOMING,D,TOWNSHIP,410507
422734,UPPER FRANKFORD,CUMBERLAND,D,TOWNSHIP,210108
422735,UPPER FREDERICK,MONTGOMERY,D,TOWNSHIP,60210
422736,UPPER GWYNEDD,MONTGOMERY,D,TOWNSHIP,461108
422737,UPPER HANOVER,MONTGOMERY,D,TOWNSHIP,462107
422738,UPPER LEACOCK,LANCASTER,D,TOWNSHIP,360302
422739,UPPER MACUNGIE,LEHIGH,D,TOWNSHIP,390603
422740,UPPER MAHANOY,NORTHUMBERLAND,D,TOWNSHIP,490107
422741,UPPER MAHANTANGO,SCHUYLKILL,D,TOWNSHIP,541105
422742,UPPER MAKEFIELD,BUCKS,D,TOWNSHIP,90604
422743,UPPER MERION,MONTGOMERY,D,TOWNSHIP,461902
422744,UPPER MERION ASD,MONTGOMERY,E,SCHOOL DISTRICT,461900
422745,UPPER MIFFLIN,CUMBERLAND,D,TOWNSHIP,210109
422746,UPPER MILFORD,LEHIGH,D,TOWNSHIP,390307
422747,UPPER MORELAND,MONTGOMERY,D,TOWNSHIP,462001
422748,UPPER MOUNT BETHEL,NORTHAMPTON,D,TOWNSHIP,480106
422749,UPPER NAZARETH,NORTHAMPTON,D,TOWNSHIP,480406
422750,UPPER OXFORD,CHESTER,D,TOWNSHIP,150705
422751,UPPER PAXTON,DAUPHIN,D,TOWNSHIP,220702
422752,UPPER PERKIOMEN S D,MONTGOMERY,E,SCHOOL DISTRICT,462100
422753,UPPER POTTSGROVE,MONTGOMERY,D,TOWNSHIP,461302
422754,UPPER PROVIDENCE,MONTGOMERY,D,TOWNSHIP,461704
422755,UPPER PROVIDENCE,DELAWARE,D,TOWNSHIP,231004
422756,UPPER SALFORD,MONTGOMERY,D,TOWNSHIP,461506
422757,UPPER SAUCON,LEHIGH,D,TOWNSHIP,390803
422758,UPPER SOUTHAMPTON,BUCKS,D,TOWNSHIP,90402
422759,UPPER ST CLAIR,ALLEGHENY,D,TOWNSHIP,731701
422760,UPPER ST CLAIR TWP S D,ALLEGHENY,E,SCHOOL DISTRICT,731700
422761,UPPER TULPEHOCKEN,BERKS,D,TOWNSHIP,60907
422762,UPPER TURKEYFOOT,SOMERSET,D,TOWNSHIP,560508
422763,UPPER TYRONE,FAYETTE,D,TOWNSHIP,651602
422764,UPPER UWCHLAN,CHESTER,D,TOWNSHIP,150304
422765,UPPER YODER,CAMBRIA,D,TOWNSHIP,111202
422766,URSINA,SOMERSET,D,BOROUGH,561005
422767,UTICA,VENANGO,D,BOROUGH,610211
422768,UWCHLAN,CHESTER,D,TOWNSHIP,150305
422769,VALENCIA,BUTLER,D,BOROUGH,100404
422770,VALLEY,ARMSTRONG,D,TOWNSHIP,30223
422771,VALLEY,MONTOUR,D,TOWNSHIP,470107
422772,VALLEY,CHESTER,D,TOWNSHIP,150207
422773,VALLEY GROVE S D,VENANGO,E,SCHOOL DISTRICT,610400
422774,VALLEY VIEW S D,LACKAWANNA,E,SCHOOL DISTRICT,351000
422775,VALLEY-HI,FULTON,D,BOROUGH,290306
422776,VANDERBILT,FAYETTE,D,BOROUGH,260310
422777,VANDERGRIFT,WESTMORELAND,D,BOROUGH,650908
422778,VANDLING,LACKAWANNA,D,BOROUGH,580301
422779,VANPORT,BEAVER,D,TOWNSHIP,40304
422780,VENANGO,CRAWFORD,D,BOROUGH,200415
422781,VENANGO,CRAWFORD,D,TOWNSHIP,200416
422782,VENANGO,BUTLER,D,TOWNSHIP,100507
422783,VENANGO,ERIE,D,TOWNSHIP,251304
422784,VERNON,CRAWFORD,D,TOWNSHIP,200206
422785,VERONA,ALLEGHENY,D,BOROUGH,720702
422786,VERSAILLES,ALLEGHENY,D,BOROUGH,720404
422787,VICTORY,VENANGO,D,TOWNSHIP,610212
422788,VINTONDALE,CAMBRIA,D,BOROUGH,110103
422789,VOLANT,LAWRENCE,D,BOROUGH,370804
422790,WEST JEFFERSON HILLS S D,ALLEGHENY,E,SCHOOL DISTRICT,731900
422791,WALKER,CENTRE,D,TOWNSHIP,140205
422792,WALKER,HUNTINGDON,D,TOWNSHIP,310113
422793,WALKER,JUNIATA,D,TOWNSHIP,340116
422794,WALKER,SCHUYLKILL,D,TOWNSHIP,541004
422795,WALL,ALLEGHENY,D,BOROUGH,720103
422796,WALLACE,CHESTER,D,TOWNSHIP,150306
422797,WALLACETON,CLEARFIELD,D,BOROUGH,170707
422798,WALLENPAUPACK ASD,WAYNE,E,SCHOOL DISTRICT,520200
422799,WALLINGFORD SWARTHMORE S D,DELAWARE,E,SCHOOL DISTRICT,231400
422800,WALNUTPORT,NORTHAMPTON,D,BOROUGH,390403
422801,WAMPUM ELLWOOD,LAWRENCE,D,BOROUGH,370104
422802,WARD,TIOGA,D,TOWNSHIP,590216
422803,WARMINSTER,BUCKS,D,TOWNSHIP,90403
422804,WARREN,BRADFORD,D,TOWNSHIP,80306
422805,WARREN,FRANKLIN,D,TOWNSHIP,280405
422806,WARREN,WARREN,D,CITY,620122
422807,WARREN COUNTY S D,WARREN,E,SCHOOL DISTRICT,620100
422808,WARRINGTON,BUCKS,D,TOWNSHIP,90508
422809,WARRINGTON,YORK,D,TOWNSHIP,670706
422810,WARRIOR RUN,LUZERNE,D,BOROUGH,400404
422811,WARRIOR RUN S D,NORTHUMBERLAND,E,SCHOOL DISTRICT,490600
422812,WARRIORS MARK,HUNTINGDON,D,TOWNSHIP,70607
422813,WARSAW,JEFFERSON,D,TOWNSHIP,330211
422814,WARWICK,BUCKS,D,TOWNSHIP,90509
422815,WARWICK,CHESTER,D,TOWNSHIP,150606
422816,WARWICK,LANCASTER,D,TOWNSHIP,361703
422817,WARWICK S D,LANCASTER,E,SCHOOL DISTRICT,361700
422818,WASHINGTON,FAYETTE,D,TOWNSHIP,650103
422819,WASHINGTON,JEFFERSON,D,TOWNSHIP,330105
422820,WASHINGTON,BERKS,D,TOWNSHIP,60207
422821,WASHINGTON,NORTHAMPTON,D,TOWNSHIP,480107
422822,WASHINGTON,ARMSTRONG,D,TOWNSHIP,30224
422823,WASHINGTON,GREENE,D,TOWNSHIP,300203
422824,WASHINGTON,YORK,D,TOWNSHIP,670303
422825,WASHINGTON,NORTHUMBERLAND,D,TOWNSHIP,490108
422826,WASHINGTON,ERIE,D,TOWNSHIP,250505
422827,WASHINGTON,WESTMORELAND,D,TOWNSHIP,650909
422828,WASHINGTON,LEHIGH,D,TOWNSHIP,390402
422829,WASHINGTON,LYCOMING,D,TOWNSHIP,410404
422830,WASHINGTON,INDIANA,D,TOWNSHIP,320410
422831,WASHINGTON,BUTLER,D,TOWNSHIP,100508
422832,WASHINGTON,CAMBRIA,D,TOWNSHIP,110913
422833,WASHINGTON,SCHUYLKILL,D,TOWNSHIP,540506
422834,WASHINGTON,SNYDER,D,TOWNSHIP,550209
422835,WASHINGTON,CLARION,D,TOWNSHIP,160503
422836,WASHINGTON,WYOMING,D,TOWNSHIP,660212
422837,WASHINGTON,LAWRENCE,D,TOWNSHIP,370805
422838,WASHINGTON,WASHINGTON,D,CITY,631402
422839,WASHINGTON,DAUPHIN,D,TOWNSHIP,221009
422840,WASHINGTON,FRANKLIN,D,TOWNSHIP,280504
422841,WASHINGTON S D,WASHINGTON,E,SCHOOL DISTRICT,631400
422842,WASHINGTONVILLE,MONTOUR,D,BOROUGH,470108
422843,WATERFORD,ERIE,D,BOROUGH,250404
422844,WATERFORD,ERIE,D,TOWNSHIP,250405
422845,WATSON,LYCOMING,D,TOWNSHIP,410216
422846,WATSON,WARREN,D,TOWNSHIP,620123
422847,WATSONTOWN,NORTHUMBERLAND,D,BOROUGH,490607
422848,WATTS,PERRY,D,TOWNSHIP,500307
422849,WATTSBURG,ERIE,D,BOROUGH,251305
422850,WATTSBURG ASD,ERIE,E,SCHOOL DISTRICT,251300
422851,WAYMART,WAYNE,D,BOROUGH,640207
422852,WAYNE,SCHUYLKILL,D,TOWNSHIP,540108
422853,WAYNE,ARMSTRONG,D,TOWNSHIP,30225
422854,WAYNE,CRAWFORD,D,TOWNSHIP,200207
422855,WAYNE,GREENE,D,TOWNSHIP,300204
422856,WAYNE,ERIE,D,TOWNSHIP,250106
422857,WAYNE,LAWRENCE,D,TOWNSHIP,370105
422858,WAYNE,DAUPHIN,D,TOWNSHIP,220304
422859,WAYNE,CLINTON,D,TOWNSHIP,180127
422860,WAYNE,MIFFLIN,D,TOWNSHIP,310308
422861,WAYNE HIGHLANDS S D,WAYNE,E,SCHOOL DISTRICT,640100
422862,WAYNESBORO,FRANKLIN,D,BOROUGH,280505
422863,WAYNESBORO ASD,FRANKLIN,E,SCHOOL DISTRICT,280500
422864,WAYNESBURG,GREENE,D,BOROUGH,300205
422865,WEATHERLY,CARBON,D,BOROUGH,130506
422866,WEATHERLY ASD,CARBON,E,SCHOOL DISTRICT,130500
422867,WEISENBERG,LEHIGH,D,TOWNSHIP,390504
422868,WEISSPORT,CARBON,D,BOROUGH,130206
422869,WELLERSBURG,SOMERSET,D,BOROUGH,560308
422870,WELLS,FULTON,D,TOWNSHIP,290203
422871,WELLS,BRADFORD,D,TOWNSHIP,80612
422872,WELLSBORO,TIOGA,D,BOROUGH,590307
422873,WELLSBORO ASD,TIOGA,E,SCHOOL DISTRICT,590300
422874,WELLSVILLE,YORK,D,BOROUGH,670707
422875,WERNERSVILLE,BERKS,D,BOROUGH,60406
422876,WESLEYVILLE,ERIE,D,BOROUGH,250802
422877,WEST,HUNTINGDON,D,TOWNSHIP,310208
422878,WEST ABINGTON,LACKAWANNA,D,TOWNSHIP,660104
422879,WEST ALEXANDER,WASHINGTON,D,BOROUGH,0
422880,WEST ALLEGHENY S D,ALLEGHENY,E,SCHOOL DISTRICT,731800
422881,WEST BEAVER,SNYDER,D,TOWNSHIP,550111
422882,WEST BETHLEHEM,WASHINGTON,D,TOWNSHIP,630306
422883,WEST BRADFORD,CHESTER,D,TOWNSHIP,150307
422884,WEST BRANCH,POTTER,D,TOWNSHIP,530305
422885,WEST BRANCH ASD,CLEARFIELD,E,SCHOOL DISTRICT,170800
422886,WEST BRANDYWINE,CHESTER,D,TOWNSHIP,150208
422887,WEST BROWNSVILLE BROWNSVILLE,WASHINGTON,D,BOROUGH,260205
422888,WEST BRUNSWICK,SCHUYLKILL,D,TOWNSHIP,540109
422889,WEST BUFFALO,UNION,D,TOWNSHIP,600209
422890,WEST BURLINGTON,BRADFORD,D,TOWNSHIP,80613
422891,WEST CALN,CHESTER,D,TOWNSHIP,150209
422892,WEST CAMERON,NORTHUMBERLAND,D,TOWNSHIP,490109
422893,WEST CARROLL,CAMBRIA,D,TOWNSHIP,110209
422894,WEST CHESTER,CHESTER,D,BOROUGH,151204
422895,WEST CHESTER ASD,CHESTER,E,SCHOOL DISTRICT,151200
422896,WEST CHILLISQUAQUE,NORTHUMBERLAND,D,TOWNSHIP,490204
422897,WEST COCALICO COCALICO,LANCASTER,D,TOWNSHIP,360104
422898,WEST CONSHOHOCKEN,MONTGOMERY,D,BOROUGH,461903
422899,WEST CORNWALL,LEBANON,D,TOWNSHIP,380206
422900,WEST DEER,ALLEGHENY,D,TOWNSHIP,710303
422901,WEST DONEGAL,LANCASTER,D,TOWNSHIP,360604
422902,WEST EARL,LANCASTER,D,TOWNSHIP,360303
422903,WEST EASTON,NORTHAMPTON,D,BOROUGH,480802
422904,WEST ELIZABETH,ALLEGHENY,D,BOROUGH,731903
422905,WEST FAIRVIEW,CUMBERLAND,D,BOROUGH,0
422906,WEST FALLOWFIELD,CRAWFORD,D,TOWNSHIP,200115
422907,WEST FALLOWFIELD,CHESTER,D,TOWNSHIP,361305
422908,WEST FINLEY,WASHINGTON,D,TOWNSHIP,631010
422909,WEST FRANKLIN,ARMSTRONG,D,TOWNSHIP,30226
422910,WEST GOSHEN,CHESTER,D,TOWNSHIP,151205
422911,WEST GREENE S D,GREENE,E,SCHOOL DISTRICT,300500
422912,WEST GROVE,CHESTER,D,BOROUGH,150107
422913,WEST HANOVER,DAUPHIN,D,TOWNSHIP,220107
422914,WEST HAZLETON,LUZERNE,D,BOROUGH,400512
422915,WEST HEMLOCK,MONTOUR,D,TOWNSHIP,470109
422916,WEST HEMPFIELD,LANCASTER,D,TOWNSHIP,360804
422917,WEST HOMESTEAD,ALLEGHENY,D,BOROUGH,731503
422918,WEST KEATING,CLINTON,D,TOWNSHIP,170805
422919,WEST KITTANNING,ARMSTRONG,D,BOROUGH,30227
422920,WEST LAMPETER,LANCASTER,D,TOWNSHIP,360903
422921,WEST LAWN,BERKS,D,BOROUGH,0
422922,WEST LEBANON,LEBANON,D,TOWNSHIP,380402
422923,WEST LEECHBURG,WESTMORELAND,D,BOROUGH,30303
422924,WEST LIBERTY,BUTLER,D,BOROUGH,100610
422925,WEST MAHANOY,SCHUYLKILL,D,TOWNSHIP,540802
422926,WEST MAHONING,INDIANA,D,TOWNSHIP,30230
422927,WEST MANCHESTER,YORK,D,TOWNSHIP,671301
422928,WEST MANHEIM,YORK,D,TOWNSHIP,671003
422929,WEST MARLBOROUGH,CHESTER,D,TOWNSHIP,151106
422930,WEST MAYFIELD,BEAVER,D,BOROUGH,40507
422931,WEST MEAD,CRAWFORD,D,TOWNSHIP,200208
422932,WEST MIDDLESEX,MERCER,D,BOROUGH,431103
422933,WEST MIDDLESEX ASD,MERCER,E,SCHOOL DISTRICT,431100
422934,WEST MIDDLETOWN,WASHINGTON,D,BOROUGH,630104
422935,WEST MIFFLIN,ALLEGHENY,D,BOROUGH,732001
422936,WEST MIFFLIN ASD,ALLEGHENY,E,SCHOOL DISTRICT,732000
422937,WEST NANTMEAL,CHESTER,D,TOWNSHIP,151007
422938,WEST NEWTON,WESTMORELAND,D,BOROUGH,651707
422939,WEST NORRITON,MONTGOMERY,D,TOWNSHIP,461003
422940,WEST NOTTINGHAM,CHESTER,D,TOWNSHIP,150706
422941,WEST PENN,SCHUYLKILL,D,TOWNSHIP,541005
422942,WEST PENNSBORO,CUMBERLAND,D,TOWNSHIP,210110
422943,WEST PERRY,SNYDER,D,TOWNSHIP,550112
422944,WEST PERRY S D,PERRY,E,SCHOOL DISTRICT,500400
422945,WEST PIKE RUN,WASHINGTON,D,TOWNSHIP,630508
422946,WEST PIKELAND,CHESTER,D,TOWNSHIP,150308
422947,WEST PITTSTON,LUZERNE,D,BOROUGH,401003
422948,WEST POTTSGROVE,MONTGOMERY,D,TOWNSHIP,461303
422949,WEST PROVIDENCE,BEDFORD,D,TOWNSHIP,50306
422950,WEST READING,BERKS,D,BOROUGH,61701
422951,WEST ROCKHILL,BUCKS,D,TOWNSHIP,91108
422952,WEST SADSBURY,CHESTER,D,TOWNSHIP,361306
422953,WEST SALEM,MERCER,D,TOWNSHIP,430804
422954,WEST SHENANGO,CRAWFORD,D,TOWNSHIP,200302
422955,WEST SHORE S D,CUMBERLAND,E,SCHOOL DISTRICT,210900
422956,WEST ST CLAIR,BEDFORD,D,TOWNSHIP,50211
422957,WEST SUNBURY,BUTLER,D,BOROUGH,100509
422958,WEST TAYLOR,CAMBRIA,D,TOWNSHIP,110705
422959,WEST VIEW,ALLEGHENY,D,BOROUGH,710802
422960,WEST VINCENT,CHESTER,D,TOWNSHIP,150607
422961,WEST WHEATFIELD,INDIANA,D,TOWNSHIP,320705
422962,WEST WHITELAND,CHESTER,D,TOWNSHIP,151206
422963,WEST WYOMING,LUZERNE,D,BOROUGH,401004
422964,WEST YORK,YORK,D,BOROUGH,671302
422965,WEST YORK ASD,YORK,E,SCHOOL DISTRICT,671300
422966,WESTERN BEAVER CO S D,BEAVER,E,SCHOOL DISTRICT,41400
422967,WESTERN WAYNE S D,WAYNE,E,SCHOOL DISTRICT,640200
422968,WESTFALL,PIKE,D,TOWNSHIP,520107
422969,WESTFIELD,TIOGA,D,BOROUGH,590115
422970,WESTFIELD,TIOGA,D,TOWNSHIP,590116
422971,WESTMONT,CAMBRIA,D,BOROUGH,111203
422972,WESTMONT HILLTOP S D,CAMBRIA,E,SCHOOL DISTRICT,111200
422973,WESTOVER,CLEARFIELD,D,BOROUGH,170503
422974,WESTTOWN,CHESTER,D,TOWNSHIP,151207
422975,WETMORE,MCKEAN,D,TOWNSHIP,420206
422976,WHARTON,POTTER,D,TOWNSHIP,530105
422977,WHARTON,FAYETTE,D,TOWNSHIP,260609
422978,WHEATFIELD,PERRY,D,TOWNSHIP,500308
422979,WHEATLAND,MERCER,D,BOROUGH,430202
422980,WHITAKER,ALLEGHENY,D,BOROUGH,732002
422981,WHITE,BEAVER,D,TOWNSHIP,40407
422982,WHITE,CAMBRIA,D,TOWNSHIP,170402
422983,WHITE,INDIANA,D,TOWNSHIP,320304
422984,WHITE DEER,UNION,D,TOWNSHIP,490205
422985,WHITE HAVEN,LUZERNE,D,BOROUGH,400108
422986,WHITE OAK MCKEESPORT,ALLEGHENY,D,BOROUGH,720405
422987,WHITEHALL,ALLEGHENY,D,BOROUGH,730104
422988,WHITEHALL,LEHIGH,D,TOWNSHIP,390902
422989,WHITEHALL-COPLAY S D,LEHIGH,E,SCHOOL DISTRICT,390900
422990,WHITELEY,GREENE,D,TOWNSHIP,300206
422991,WHITEMARSH,MONTGOMERY,D,TOWNSHIP,460403
422992,WHITPAIN,MONTGOMERY,D,TOWNSHIP,462203
422993,WICONISCO,DAUPHIN,D,TOWNSHIP,221102
422994,WILKES BARRE,LUZERNE,D,CITY,400907
422995,WILKES BARRE,LUZERNE,D,TOWNSHIP,400908
422996,WILKES-BARRE ASD,LUZERNE,E,SCHOOL DISTRICT,400900
422997,WILKINS,ALLEGHENY,D,TOWNSHIP,721012
422998,WILKINSBURG,ALLEGHENY,D,BOROUGH,720901
422999,WILKINSBURG BORO S D,ALLEGHENY,E,SCHOOL DISTRICT,720900
423000,WILLIAM PENN S D,DELAWARE,E,SCHOOL DISTRICT,231500
423001,WILLIAMS,NORTHAMPTON,D,TOWNSHIP,480803
423002,WILLIAMS,DAUPHIN,D,TOWNSHIP,221103
423003,WILLIAMS VALLEY S D,SCHUYLKILL,E,SCHOOL DISTRICT,221100
423004,WILLIAMSBURG,BLAIR,D,BOROUGH,70702
423005,WILLIAMSBURG COMM S D,BLAIR,E,SCHOOL DISTRICT,70700
423006,WILLIAMSPORT,LYCOMING,D,CITY,410805
423007,WILLIAMSPORT ASD,LYCOMING,E,SCHOOL DISTRICT,410800
423008,WILLIAMSTOWN,DAUPHIN,D,BOROUGH,221104
423009,WILLISTOWN,CHESTER,D,TOWNSHIP,150404
423010,WILMERDING,ALLEGHENY,D,BOROUGH,720104
423011,WILMINGTON,LAWRENCE,D,TOWNSHIP,370806
423012,WILMINGTON,MERCER,D,TOWNSHIP,370807
423013,WILMINGTON ASD,LAWRENCE,E,SCHOOL DISTRICT,370800
423014,WILMORE,CAMBRIA,D,BOROUGH,110607
423015,WILMOT,BRADFORD,D,TOWNSHIP,80708
423016,WILSON,NORTHAMPTON,D,BOROUGH,480804
423017,WILSON ASD,NORTHAMPTON,E,SCHOOL DISTRICT,480800
423018,WILSON S D,BERKS,E,SCHOOL DISTRICT,61600
423019,WIND GAP,NORTHAMPTON,D,BOROUGH,480603
423020,WINDBER,SOMERSET,D,BOROUGH,561105
423021,WINDBER ASD,SOMERSET,E,SCHOOL DISTRICT,561100
423022,WINDHAM,BRADFORD,D,TOWNSHIP,80307
423023,WINDHAM WYALUSING,WYOMING,D,TOWNSHIP,80713
423024,WINDSOR,BERKS,D,TOWNSHIP,60908
423025,WINDSOR,YORK,D,BOROUGH,670806
423026,WINDSOR,YORK,D,TOWNSHIP,670807
423027,WINFIELD,BUTLER,D,TOWNSHIP,100705
423028,WINSLOW,JEFFERSON,D,TOWNSHIP,170311
423029,WINTERSTOWN,YORK,D,BOROUGH,670808
423030,WISSAHICKON S D,MONTGOMERY,E,SCHOOL DISTRICT,462200
423031,WOLF,LYCOMING,D,TOWNSHIP,410109
423032,WOLF CREEK,MERCER,D,TOWNSHIP,430405
423033,WOMELSDORF,BERKS,D,BOROUGH,60407
423034,WOOD,HUNTINGDON,D,TOWNSHIP,50511
423035,WOODBURY,BEDFORD,D,BOROUGH,50405
423036,WOODBURY,BEDFORD,D,TOWNSHIP,50406
423037,WOODBURY,BLAIR,D,TOWNSHIP,70703
423038,WOODCOCK,CRAWFORD,D,BOROUGH,200417
423039,WOODCOCK,CRAWFORD,D,TOWNSHIP,200418
423040,WOODLAND HILLS S D,ALLEGHENY,E,SCHOOL DISTRICT,721000
423041,WOODWARD,CLINTON,D,TOWNSHIP,180128
423042,WOODWARD,CLEARFIELD,D,TOWNSHIP,170608
423043,WOODWARD,LYCOMING,D,TOWNSHIP,410806
423044,WORCESTER,MONTGOMERY,D,TOWNSHIP,460902
423045,WORMLEYSBURG,CUMBERLAND,D,BOROUGH,210904
423046,WORTH,CENTRE,D,TOWNSHIP,140112
423047,WORTH,MERCER,D,TOWNSHIP,430611
423048,WORTH,BUTLER,D,TOWNSHIP,100611
423049,WORTHINGTON,ARMSTRONG,D,BOROUGH,30228
423050,WORTHVILLE,JEFFERSON,D,BOROUGH,330315
423051,WRIGHT,LUZERNE,D,TOWNSHIP,400109
423052,WRIGHTSTOWN,BUCKS,D,TOWNSHIP,90605
423053,WRIGHTSVILLE,YORK,D,BOROUGH,670405
423054,WYALUSING,BRADFORD,D,BOROUGH,80709
423055,WYALUSING,BRADFORD,D,TOWNSHIP,80710
423056,WYALUSING ASD,BRADFORD,E,SCHOOL DISTRICT,80700
423057,WYOMING,LUZERNE,D,BOROUGH,401005
423058,WYOMING ASD,LUZERNE,E,SCHOOL DISTRICT,401000
423059,WYOMING VALLEY WEST S D,LUZERNE,E,SCHOOL DISTRICT,401100
423060,WYOMISSING WILSON,BERKS,D,BOROUGH,61604
423061,WYOMISSING ASD,BERKS,E,SCHOOL DISTRICT,61700
423062,WYOMISSING HILLS,BERKS,D,BOROUGH,0
423063,WYSOX,BRADFORD,D,TOWNSHIP,80509
423064,YARDLEY,BUCKS,D,BOROUGH,91204
423065,YATESVILLE,LUZERNE,D,BOROUGH,400808
423066,YEADON,DELAWARE,D,BOROUGH,231506
423067,YOE,YORK,D,BOROUGH,670205
423068,YORK,YORK,D,TOWNSHIP,670206
423069,YORK,YORK,D,CITY,671401
423070,YORK CSD,YORK,E,SCHOOL DISTRICT,671400
423071,YORK HAVEN,YORK,D,BOROUGH,670606
423072,YORK SPRINGS,ADAMS,D,BOROUGH,10106
423073,YORK SUBURBAN S D,YORK,E,SCHOOL DISTRICT,671500
423074,YORKANA,YORK,D,BOROUGH,670406
423075,YOUGH S D,WESTMORELAND,E,SCHOOL DISTRICT,651700
423076,YOUNG APOLLO-RDGE,INDIANA,D,TOWNSHIP,30104
423077,YOUNG,JEFFERSON,D,TOWNSHIP,330316
423078,YOUNGSTOWN,WESTMORELAND,D,BOROUGH,650503
423079,YOUNGSVILLE,WARREN,D,BOROUGH,620124
423080,YOUNGWOOD,WESTMORELAND,D,BOROUGH,650707
423081,ZELIENOPLE,BUTLER,D,BOROUGH,100809
423082,ZERBE,NORTHUMBERLAND,D,TOWNSHIP,490110
423083,PAVIA,BEDFORD,D,TOWNSHIP,50207
423084,BEAR CREEK VILLAGE,LUZERNE,D,BOROUGH,400902
423085,ST MARYS,ELK,D,CITY,240304
423086,NORTH KIDDER,CARBON,D,TOWNSHIP,0
423087,ALLEGHENY-CLARION VALLEY S D,ARMSTRONG,E,SCHOOL DISTRICT,160100
423088,THORNHURST,LACKAWANNA,D,TOWNSHIP,350609
423089,NORTHERN CAMBRIA,CAMBRIA,D,BOROUGH,110802
423090,SOUTHMORELAND S D,FAYETTE,E,SCHOOL DISTRICT,651600
423091,ALLEGHENY-CLARION VALLEY S D,BUTLER,E,SCHOOL DISTRICT,160100
423092,ALLEGHENY-CLARION VALLEY S D,VENANGO,E,SCHOOL DISTRICT,160100
423093,APOLLO-RIDGE S D,INDIANA,E,SCHOOL DISTRICT,30100
423094,ARMSTRONG S D,INDIANA,E,SCHOOL DISTRICT,30200
423095,BELLE VERNON ASD,FAYETTE,E,SCHOOL DISTRICT,650100
423096,BERWICK ASD,LUZERNE,E,SCHOOL DISTRICT,190200
423097,BETHLEHEM ASD,LEHIGH,E,SCHOOL DISTRICT,480200
423098,BLACKHAWK S D,LAWRENCE,E,SCHOOL DISTRICT,40500
423099,BLAIRSVILLE-SALTSBURG S D,WESTMORELAND,E,SCHOOL DISTRICT,320100
423100,BOYERTOWN ASD,MONTGOMERY,E,SCHOOL DISTRICT,60200
423101,BROCKWAY ASD,ELK,E,SCHOOL DISTRICT,330100
423102,BROWNSVILLE ASD,WASHINGTON,E,SCHOOL DISTRICT,260200
423103,CANTON ASD,LYCOMING,E,SCHOOL DISTRICT,80200
423104,CANTON ASD,TIOGA,E,SCHOOL DISTRICT,80200
423105,CATASAUQUA ASD,NORTHAMPTON,E,SCHOOL DISTRICT,390200
423106,CLARION-LIMESTONE ASD,JEFFERSON,E,SCHOOL DISTRICT,160300
423107,CLAYSBURG-KIMMEL S D,BEDFORD,E,SCHOOL DISTRICT,70300
423108,CORRY ASD,CRAWFORD,E,SCHOOL DISTRICT,250100
423109,CORRY ASD,WARREN,E,SCHOOL DISTRICT,250100
423110,CRAWFORD CENTRAL S D,MERCER,E,SCHOOL DISTRICT,200200
423111,DANVILLE ASD,NORTHUMBERLAND,E,SCHOOL DISTRICT,470100
423112,DUBOIS ASD,JEFFERSON,E,SCHOOL DISTRICT,170300
423113,EAST STROUDSBURG ASD,PIKE,E,SCHOOL DISTRICT,450100
423114,EASTON ASD,BUCKS,E,SCHOOL DISTRICT,480300
